id,name,url,className,classID,tags,username,license,description,duration,geotags
346642,"Rain on Windows, Interior, A.wav",https://freesound.org/people/InspectorJ/sounds/346642/,004 - Elements,3,['On'+ 'raining'+ 'Raining'+ 'windows'+ 'House'+ 'Window'+ 'rain'+ 'Windows'+ 'window'+ 'interior'+ 'Rain'+ 'house'+ 'Interior'+ 'Inside'+ 'inside'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of rain hitting a skylight window from inside the house.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain on Windows, Interior, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 11th May 2016.

Note: Audio quality is always better when downloaded.",31.5177,
396484,Big rain drops (1).MP3,https://freesound.org/people/macdaddyno1/sounds/396484/,004 - Elements,3,['raining'+ 'dripping'+ 'rain'+ 'drip'+ 'water'+ 'weather'+ 'Rain'+ 'wet'+ 'raindrops'+ 'drops'],macdaddyno1,http://creativecommons.org/publicdomain/zero/1.0/,Rain drops,10.1496,
344430,Light Rain.mp3,https://freesound.org/people/babuababua/sounds/344430/,004 - Elements,3,['thunder'+ 'thunderstorm'+ 'rain'+ 'thunder-storm'+ 'weather'+ 'rainstorm'+ 'storm'+ 'street'+ 'Rain'],babuababua,https://creativecommons.org/licenses/by/4.0/,Rain in my yard,658.117,41.97866071 44.1057313979
576491,Thunderstorm.WAV,https://freesound.org/people/inchadney/sounds/576491/,004 - Elements,3,['summer'+ 'field-recording'+ 'Thunder'+ 'Thunderstorm'+ 'rain'+ 'Lightning'+ 'Weather'+ 'thunder'+ 'wind'],inchadney,https://creativecommons.org/licenses/by-nc/4.0/,"It is that time of year again: summer wind thunder rain. The first one I was able to record this year. Sony PCM M10 recorder, Clippy omni microphones and a FEL preamp was the gear used. Will sound different in wintertime.",1464.86,
545498,Thunder in the city 200626_0190.ogg,https://freesound.org/people/klankbeeld/sounds/545498/,004 - Elements,3,['town'+ 'city'+ 'rumble'+ 'field-recording'+ 'summer'+ 'Thunder'+ 'rolling-thunder'+ 'nature'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'suburb'+ 'weather'+ 'traffic'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder'+ 'thunder-storm'+ 'neighbourhood'+ 'strike'],klankbeeld,https://creativecommons.org/licenses/by/4.0/,"It was a hot summer day in June and now thick thunderclouds are hanging over the city that just don't seem to be moving. It is constantly, low level, rumbling. 
<a href=""https://commons.wikimedia.org/wiki/File:Onweer_mirnoffstraat_%27s-Hertogenbosch.jpg"" rel=""nofollow""><img alt=""Onweer mirnoffstraat &#039;s-Hertogenbosch"" src=""https://upload.wikimedia.org/wikipedia/commons/b/b1/Onweer_mirnoffstraat_%27s-Hertogenbosch.jpg""></a>
A baby woke up from it. The ice cream man, always playing the same tune on his truck, tries to sell some ice creams quickly, but then it starts to rain and the wind blows. The customers go home quickly.
After a while every now and then a large raindrop falls on the microphones and that gives a nice ticking sound. Now listening back it gives the experience that I am in the rain myself. Eventually I move the equipment carefully so as not to disturb the sound recording too much.
Slowly but surely the storm moves further north. It becomes quiet.

Date/time: June 26th 2020, 7:35 -9:01 pm

Weather: 30.5-21.1c, thunder clouds, wind changing in all directions, 1008 hPa and droppig, humidity high. 

Location; Kruiskamp, ‘s-Hertogenbosch (Den Bosch), Noord-Brabant, Netherlands (Holland), Europe. GPS 

Gear chain: Sennheiser mkh30/50 MS, in Rycote cyclone small, windjammer &gt; Sound Devices 302 &gt;Tascam dr-100 Mk2. Decoded Mid-side to STEREO. 

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""https://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!

YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. 
Please do it like this if possible: <a href=""https://freesound.org/people/klankbeeld/"" rel=""nofollow"">https://freesound.org/people/klankbeeld/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",5175.31,51.7026787027 5.25931211904
237729,Rain and Thunder 4,https://freesound.org/people/FlatHill/sounds/237729/,004 - Elements,3,['thunder'+ 'thunderstorm'+ 'Rain'+ 'lightning'+ 'weather'+ 'rain'+ 'storm'+ 'Thunder'],FlatHill,http://creativecommons.org/publicdomain/zero/1.0/,Rain and Thunder,32.8751,
244053,Thunder.ogg,https://freesound.org/people/lennyboy/sounds/244053/,004 - Elements,3,['Thunder'+ 'AMB'+ 'rain'+ 'Lightning'+ 'Ambience'+ 'Weather'+ 'Rain'+ 'Storm'+ 'thunder'+ 'ambience'],lennyboy,http://creativecommons.org/publicdomain/zero/1.0/,Thunder in the distance recorded with Blue Yeti,15.8481,
613973,Thunder Storm.wav,https://freesound.org/people/beanogreen/sounds/613973/,004 - Elements,3,['heavy'+ 'Thunder'+ 'thunderstorm'+ 'rain'+ 'thunder-storm'+ 'weather'+ 'storm'+ 'thunder'],beanogreen,http://creativecommons.org/publicdomain/zero/1.0/,A thunder storm accompanied by heavy rain,17.4546,
242888,Urban English Thunder Storm July 2014,https://freesound.org/people/kernowrules/sounds/242888/,004 - Elements,3,['yard'+ 'Urban'+ 'kernowrules'+ 'field-recording'+ 'lightening'+ 'Thunder'+ 'cotswolds'+ 'thunderstorm'+ 'rain'+ 'back'+ 'rumble'+ 'near'+ 'weather'+ 'summer'+ 'uk'+ 'Storm'+ 'English'+ '2014'+ 'July'+ 'storm'+ 'thunder'],kernowrules,https://creativecommons.org/licenses/by-nc/4.0/,"Urban English Thunder Storm July 2014.  Taken inside the house.  You will hear rain against my conservatory, thunder rumbling (real close) and how that thunder fades across the valley that we live in.",1849.36,
490805,Thunder ambience.wav,https://freesound.org/people/Jordishaw/sounds/490805/,004 - Elements,3,['clouds'+ 'dessert'+ 'thunder'+ 'Sand'+ 'storm'+ 'Thunder'+ 'Roaring'],Jordishaw,http://creativecommons.org/licenses/by/3.0/,"This sound was made by me blowing into the microphone  for a  30 seconds. the when I edited it I cut out all the parts in the track where I took another breath of air. And finally I added a low Pass EQ filter, so that I could create that thunder sound. Or it can even be a sand storm ambiance within a dessert terrain.",124.0,
581491,Thunder Rush. 28 July 2021.wav,https://freesound.org/people/carthny/sounds/581491/,004 - Elements,3,['Rolling'+ 'Thunder'+ 'Rain'+ 'thunder'],carthny,http://creativecommons.org/publicdomain/zero/1.0/,"Heavy rain followed by a blast of thunder that 'rushes' away and fades. I've left enough room for an audio edit to fit your project. Enjoy. On playback, there seems to be a very high pitched 'tick' in places. This is NOT part of the original recording and is NOT included when 'Downloaded'. I think this must be a slight fault on the web site.",40.8312,52.9956980985 -1.21259593762
410078,Thunder and rain during the night in the Amazonian Rainforest,https://freesound.org/people/felix.blume/sounds/410078/,004 - Elements,3,['sound'+ 'relax'+ 'Blume'+ 'field-recording'+ 'relaxing'+ 'nature'+ 'Thunder'+ 'thunder'+ 'Rainforest'+ 'Felix'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'ambience'+ 'weather'+ 'storm'+ 'night'+ 'ambient'+ 'during'+ 'thunder-storm'+ 'Amazonian'],felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,"One Hour Thunder & rain during the night in the Amazonian Forest

Recorded by a setup AB with 2 B&K4006; omni mics
On a Sound Devices 633 recorder
Original Recording in Wave 96kHz 24bit
GPS: 3º38'41''S 64º57'10''O
Sound Ref: AB BR-170909T06

More sounds from the Amazonian Rainforest on Freesound
freesound.org/people/felix.blume/packs/22765/",3600.37,-3.64472222 -64.95277778
411231,"Thunder Tube, Large, Hit, A (H1).wav",https://freesound.org/people/InspectorJ/sounds/411231/,004 - Elements,3,['large'+ 'Hit'+ 'Coil'+ 'Cable'+ 'Thunder'+ 'Tube'+ 'H1'+ 'Metal'+ 'metal'+ 'Large'+ 'coil'+ 'cable'+ 'thunder'+ 'hit'+ 'tube'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of striking a large thunder tube with a metal mallet. The coil was left dangling in the air. Recorded simultaneously with the Zoom H1, Zoom H4n Pro, and the Zoom H6 (XY capsule) to compare the quality.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Thunder Tube, Large, Hit, A (H1).wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 11th November 2017.

Note: Audio quality is always better when downloaded.",20.127,
360328,"Thunder, Very Close, Rain, A.wav",https://freesound.org/people/InspectorJ/sounds/360328/,004 - Elements,3,['storm'+ 'Very'+ 'Thunder'+ 'weather'+ 'Thunderclap'+ 'Thunderstorm'+ 'rain'+ 'Lightning'+ 'very'+ 'Strike'+ 'Weather'+ 'Rain'+ 'Storm'+ 'thunder'+ 'close'+ 'Close'+ 'thunderstorm'+ 'lightning'+ 'thunderclap'+ 'strike'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a close thunder strike with rain in the background.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Thunder, Very Close, Rain, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 15th September 2016.

Note: Audio quality is always better when downloaded.",13.9461,
399591,"Disney's Big Thunder Mountain Railroad, A.wav",https://freesound.org/people/InspectorJ/sounds/399591/,004 - Elements,3,['Mountain'+ 'Big'+ 'coaster'+ 'Rollercoaster'+ 'big'+ 'mountain'+ 'railroad'+ 'Thunder'+ 'Ride'+ 'disney'+ 'Disney'+ 'Roller'+ 'rollercoaster'+ 'thunder'+ 'Coaster'+ 'Railroad'+ 'ride'+ 'roller'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"An on-ride recording of Disney's ""Big Thunder Mountain Railroad"" ride at Disney's ""Magic Kingdom"". I have cut out all the segments of the ride that had sound designed elements (e.g. bats squeaking in the cave, sounds of goats, and sounds of mining operations etc.). What's left are the mechanical sounds and reactions of the people on the ride.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Disney's Big Thunder Mountain Railroad, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 7th August 2017.

Note: Audio quality is always better when downloaded.",152.696,
446753,Heavy Thunder Strike - no Rain - QUADRO.wav,https://freesound.org/people/BlueDelta/sounds/446753/,004 - Elements,3,['Fieldrecording'+ 'Field-recording'+ 'quadro'+ 'Nature'+ 'THUNDER'+ 'HQ'+ 'Ambiance'+ '4-channel'+ 'no-Rain'+ 'rolling-Thunder'+ 'ATMO'+ 'Thunderstrike'+ 'Thunder'+ 'clap'+ 'Thunderclap'+ 'IRT-cross'],BlueDelta,http://creativecommons.org/publicdomain/zero/1.0/,"4-channel HQ record of a sudden and heavy thunderstrike (nearly) without rain in the afternoon of a hot summerday.
The recording equipment was prepared for recording thunder, so there is no distortion, no compression or (auto)gain reduction done by a limiter in the Zoom F8, means the whole dynamic is still there and will be audible by a adequate monitor/audio equipment. ;-)
The sound was not edited or otherwise enhanced with effects.

This file can be used as a intro followed by my other track (link below), which has soft rain at the beginning, before the thunder comes... ;-
<a href=""https://freesound.org/people/BlueDelta/sounds/367222/"" rel=""nofollow"">https://freesound.org/people/BlueDelta/sounds/367222/</a>

The 4 channels are recorded in IRT-cross technique (Microphone distance 25cm) so it is a 360° (4x90°) record.
<a href=""http://irt-cross.mozello.de"" rel=""nofollow"">http://irt-cross.mozello.de</a>
_________________________________________________________
Used recording gear:
ZOOM F8
4 x Rode NT1 (without ""A"" = the black ones)

CH1 = FL
CH2 = FR
CH3 = RL
CH4 = RR

The Download-file is a PolyWAV.
If you need to split the file (e.g. to make a stereo file), you can use the easy to use
""Wave Agent Beta""(free)
from Sound Devices for example.
<a href=""https://www.sounddevices.com/product/wave-agent/"" rel=""nofollow"">https://www.sounddevices.com/product/wave-agent/</a>

Comments about this atmo-record are welcome!  ;-)
...and you can help others to find this sound easier by (star)rating this track.",62.0013,
411230,"Thunder Tube, Large, Hit, A (H4n).wav",https://freesound.org/people/InspectorJ/sounds/411230/,004 - Elements,3,['large'+ 'Hit'+ 'Coil'+ 'Cable'+ 'Thunder'+ 'Tube'+ 'Metal'+ 'metal'+ 'Large'+ 'H4n'+ 'coil'+ 'cable'+ 'thunder'+ 'hit'+ 'tube'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of striking a large thunder tube with a metal mallet. The coil was left dangling in the air. Recorded simultaneously with the Zoom H1, Zoom H4n Pro, and the Zoom H6 (XY capsule) to compare the quality.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Thunder Tube, Large, Hit, A (H4n).wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H4n Pro Zoom recorder"" on 11th November 2017.

Note: Audio quality is always better when downloaded.",20.0006,
411229,"Thunder Tube, Large, Hit, A (H6 XY).wav",https://freesound.org/people/InspectorJ/sounds/411229/,004 - Elements,3,['large'+ 'Hit'+ 'Coil'+ 'Cable'+ 'Thunder'+ 'Tube'+ 'Metal'+ 'metal'+ 'Large'+ 'coil'+ 'H6'+ 'cable'+ 'thunder'+ 'hit'+ 'tube'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of striking a large thunder tube with a metal mallet. The coil was left dangling in the air. Recorded simultaneously with the Zoom H1, Zoom H4n Pro, and the Zoom H6 (XY capsule) to compare the quality.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Thunder Tube, Large, Hit, A (H6 XY).wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H6 (XY Capsule) Zoom recorder"" on 11th November 2017.

Note: Audio quality is always better when downloaded.",19.9058,
400402,"Rain, Car Interior, A.wav",https://freesound.org/people/InspectorJ/sounds/400402/,004 - Elements,3,['vehicle'+ 'driving'+ 'Driving'+ 'Car'+ 'Inside'+ 'Vehicle'+ 'Cars'+ 'rain'+ 'cars'+ 'interior'+ 'Rainstorm'+ 'Rain'+ 'car'+ 'Interior'+ 'rainstorm'+ 'inside'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a heavy rain storm as heard from the interior of a Chevrolet car. The windshield wipers were on, as was the car itself, so you can hear the humming of the vehicle.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain, Car Interior, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 2nd August 2017.

Note: Audio quality is always better when downloaded.",36.2339,
383392,Rainstorm,https://freesound.org/people/deleted_user_5614036/sounds/383392/,004 - Elements,3,['nature'+ 'thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'dark'+ 'weather'+ 'rainstorm'+ 'evil'+ 'storm'],deleted_user_5614036,http://creativecommons.org/licenses/by/3.0/,"A big rainstorm, full of rain, thunder, and some wind.",169.883,
354024,Thunder during rainstorm 2,https://freesound.org/people/stondi/sounds/354024/,004 - Elements,3,['field-recording'+ 'thunder'+ 'thunderstorm'+ 'lightning'+ 'rainstorm'+ 'storm'],stondi,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a thunder during rainstorm (2).,11.0459,
354025,Thunder during rainstorm 1,https://freesound.org/people/stondi/sounds/354025/,004 - Elements,3,['field-recording'+ 'thunder'+ 'thunderstorm'+ 'lightning'+ 'rainstorm'+ 'storm'],stondi,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a thunder during rainstorm (1).,26.4164,
188265,Spring Rainstorm,https://freesound.org/people/willstepp/sounds/188265/,004 - Elements,3,['rainstorm'+ 'field-recording'+ 'loop'+ 'ambient'],willstepp,http://creativecommons.org/publicdomain/zero/1.0/,"This spring rainstorm was recorded spring 2012 on a Sony PCM D50 outside my apartment in Rome, GA.",588.087,
386975,Rainstorm.wav,https://freesound.org/people/eardeer/sounds/386975/,004 - Elements,3,['Stereo'+ 'Field-Recording'+ 'Thunder'+ 'Thunderstorm'+ 'Rain'+ 'Weather'+ 'Rainstorm'+ 'Storm'+ 'Raindrops'],eardeer,https://creativecommons.org/licenses/by/4.0/,Rainstorm and some thunder recorded out of my bathroom window. Low-end is reduced and stereo image was slightly enhanced.,451.906,
119896,BC rainstorm.wav,https://freesound.org/people/cmusounddesign/sounds/119896/,004 - Elements,3,['eggs'+ 'fountain'+ 'rain'+ 'rainstorm'+ 'shell'+ 'sode'+ 'storm'],cmusounddesign,http://creativecommons.org/licenses/by/3.0/,designed rainstorm made with crushed eggs and the sound o0f a soda fountain,25.5,
575613,"Rainstorm, Medium Intensity.wav",https://freesound.org/people/The_Frisbee_of_Peace/sounds/575613/,004 - Elements,3,['City'+ 'Stereo'+ 'Medium'+ 'Field-Recording'+ 'Urban'+ 'Zoom-H1N'+ 'Rain'+ 'Rainstorm'+ 'Greece'+ 'Balcony'],The_Frisbee_of_Peace,http://creativecommons.org/publicdomain/zero/1.0/,Raw audio of a medium-intensity rainstorm that I was lucky enough to capture in time because my zoom H1n was ready to go. Recorded from high-up on a balcony in urban Greece.,64.577,
234340,Rainstorm V3,https://freesound.org/people/esh9419/sounds/234340/,004 - Elements,3,['nature'+ 'thunder'+ 'rain'+ 'rainstorm'+ 'storm'+ 'drizzle'],esh9419,http://creativecommons.org/publicdomain/zero/1.0/,"Another lossless, high quality track of steady rain with rolling thunder. I created it by layering public-domain thunder recording clips on top of my previous ""Rainstorm V2"" file and playing around with EQ. Enjoy! (*Released into public-domain by creator 2014)",1200.0,
515888,Rainstorm on trees & birds,https://freesound.org/people/arnaud%20coutancier/sounds/515888/,004 - Elements,3,['field-recording'+ 'nature'+ 'rain'+ 'rainstorm'+ 'storm'+ 'birds'],arnaud coutancier,http://creativecommons.org/licenses/by-nc/3.0/,"Rainstorm on leaves. Birds singing. 
Drops on roof and dripping gutter.
Recorded by myself with ZOOM H4

My sounds are listed ""licenced under the Creative Commons Attribution Non-Commercial"" because I loathe finding my sounds sold as mobile phone rings or used by advertising executives BUT for all ARTISTIC PROJECTS you're welcome, just ask me !",72.625,48.3838604206 -0.101380142373
405630,2017 september - rain - the end of a rainstorm.wav,https://freesound.org/people/Anthousai/sounds/405630/,004 - Elements,3,['raining'+ 'outdoor'+ 'rain-storm'+ 'field-recording'+ 'wet'+ 'rain'+ 'water'+ 'outside'+ 'weather'+ 'rainstorm'+ 'outdoors'+ 'raindrops'],Anthousai,http://creativecommons.org/publicdomain/zero/1.0/,"The end of a rainstorm around Salem, Oregon. It goes from heavy to light rain over the course of a few minutes.

Recorded with a Tascam DR-40.",227.239,
321885,Steady Rainstorm,https://freesound.org/people/Talitha5/sounds/321885/,004 - Elements,3,['atmosphere'+ 'field-recording'+ 'relaxing'+ 'nature'+ 'ambient'+ 'ambiance'+ 'rain'+ 'water'+ 'storm'+ 'rainstorm'+ 'background'+ 'peaceful'+ 'weather'+ 'raindrops'+ 'tranquil'+ 'soundscape'],Talitha5,http://creativecommons.org/publicdomain/zero/1.0/,This is a recording of a steady rainfall.  Can be looped and used for background noise/ambiance.  Recorded with a RODE VideoMic and Olympus Digital Voice Recorder :),30.8386,
275346,Rainstorm and Thunder,https://freesound.org/people/Durkhelek/sounds/275346/,004 - Elements,3,['raining'+ 'atmosphere'+ 'field-recording'+ 'nature'+ 'thunder'+ 'inside'+ 'ambient'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'shower'+ 'window'+ 'weather'+ 'rainstorm'+ 'storm'+ 'night'+ 'ambience'+ 'royalty-free'+ 'thunder-storm'+ 'wind'],Durkhelek,http://creativecommons.org/publicdomain/zero/1.0/,Recorded using my Droid Turbo in the windowsill and has surprisingly good sound quality. Thunder is consistent and perfect for ambience.,432.23,
580976,Summer Rainstorm,https://freesound.org/people/toumas/sounds/580976/,004 - Elements,3,['raining'+ 'atmosphere'+ 'summer'+ 'streets'+ 'ambiance'+ 'thunder-storm'+ 'weather'+ 'rainstorm'+ 'ambient'+ 'soundscape'+ 'city'+ 'thunder'+ 'storm'+ 'ambience'+ 'field-recording'+ 'nature'+ 'thunderstorm'+ 'rain'+ 'water'+ 'rumble'+ 'h5'+ 'suburb'+ 'zoom'+ 'lightning'+ 'wind'],toumas,http://creativecommons.org/publicdomain/zero/1.0/,"My first field-recording: 

Yet Another Summer Storm in the Suburbs. 

Recorded with a Zoom H5.",298.951,
399277,Rain in garden,https://freesound.org/people/Mjeno/sounds/399277/,004 - Elements,3,['field-recording'+ 'rain'+ 'weather'+ 'rainstorm'+ 'atmo'+ 'ambient'+ 'grass'],Mjeno,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a rainstorm in my garden.,59.3761,
580571,Viento .m4a,https://freesound.org/people/lesliedelmoral/sounds/580571/,004 - Elements,3,['Blowing'+ 'Wind'+ 'WIND'+ 'CREEPY'+ 'Viento'],lesliedelmoral,http://creativecommons.org/licenses/by/3.0/,Viento colándose por la ventana.,18.9867,
540838,Storm noise,https://freesound.org/people/szegvari/sounds/540838/,004 - Elements,3,['atmosphere'+ 'general-noise'+ 'Thunder'+ 'indoor'+ 'Boom'+ 'Storm'+ 'ambient'+ 'Ambience'+ 'soundscape'+ 'Thunderstorm'+ 'Rain'+ 'atmos'+ 'ambience'+ 'noise'+ 'atmo'+ 'background'+ 'Loud'+ 'Wind'+ 'atmospheric'+ 'Weather'+ 'wind'+ 'background-sound'],szegvari,http://creativecommons.org/publicdomain/zero/1.0/,"Recorded Tascam DR-05X
SFX conversion Edited: Adobe + FXs + Mastered",27.8988,
